"hgnc_symbol"	"hgnc_id"	"description"
"ZKSCAN7"	"HGNC:12955"	"zinc finger with KRAB and SCAN domains 7 [Source:HGNC Symbol;Acc:HGNC:12955]"
"ZMYM1"	"HGNC:26253"	"zinc finger MYM-type containing 1 [Source:HGNC Symbol;Acc:HGNC:26253]"
"ZMYND10"	"HGNC:19412"	"zinc finger MYND-type containing 10 [Source:HGNC Symbol;Acc:HGNC:19412]"
"ZMYND12"	"HGNC:21192"	"zinc finger MYND-type containing 12 [Source:HGNC Symbol;Acc:HGNC:21192]"
"ZNF136"	"HGNC:12920"	"zinc finger protein 136 [Source:HGNC Symbol;Acc:HGNC:12920]"
"ZNF141"	"HGNC:12926"	"zinc finger protein 141 [Source:HGNC Symbol;Acc:HGNC:12926]"
"ZNF142"	"HGNC:12927"	"zinc finger protein 142 [Source:HGNC Symbol;Acc:HGNC:12927]"
"ZNF160"	"HGNC:12948"	"zinc finger protein 160 [Source:HGNC Symbol;Acc:HGNC:12948]"
"ZNF165"	"HGNC:12953"	"zinc finger protein 165 [Source:HGNC Symbol;Acc:HGNC:12953]"
"ZNF169"	"HGNC:12957"	"zinc finger protein 169 [Source:HGNC Symbol;Acc:HGNC:12957]"
"ZNF18"	"HGNC:12969"	"zinc finger protein 18 [Source:HGNC Symbol;Acc:HGNC:12969]"
"ZNF19"	"HGNC:12981"	"zinc finger protein 19 [Source:HGNC Symbol;Acc:HGNC:12981]"
"ZNF195"	"HGNC:12986"	"zinc finger protein 195 [Source:HGNC Symbol;Acc:HGNC:12986]"
"ZNF205"	"HGNC:12996"	"zinc finger protein 205 [Source:HGNC Symbol;Acc:HGNC:12996]"
"ZNF213"	"HGNC:13005"	"zinc finger protein 213 [Source:HGNC Symbol;Acc:HGNC:13005]"
"ZNF224"	"HGNC:13017"	"zinc finger protein 224 [Source:HGNC Symbol;Acc:HGNC:13017]"
"ZNF26"	"HGNC:13053"	"zinc finger protein 26 [Source:HGNC Symbol;Acc:HGNC:13053]"
"ZNF264"	"HGNC:13057"	"zinc finger protein 264 [Source:HGNC Symbol;Acc:HGNC:13057]"
"ZNF277"	"HGNC:13070"	"zinc finger protein 277 [Source:HGNC Symbol;Acc:HGNC:13070]"
"ZNF287"	"HGNC:13502"	"zinc finger protein 287 [Source:HGNC Symbol;Acc:HGNC:13502]"
"ZNF3"	"HGNC:13089"	"zinc finger protein 3 [Source:HGNC Symbol;Acc:HGNC:13089]"
"ZNF322P1"	"HGNC:14003"	"zinc finger protein 322 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:14003]"
"ZNF324"	"HGNC:14096"	"zinc finger protein 324 [Source:HGNC Symbol;Acc:HGNC:14096]"
"ZNF330"	"HGNC:15462"	"zinc finger protein 330 [Source:HGNC Symbol;Acc:HGNC:15462]"
"ZNF331"	"HGNC:15489"	"zinc finger protein 331 [Source:HGNC Symbol;Acc:HGNC:15489]"
"ZNF35"	"HGNC:13099"	"zinc finger protein 35 [Source:HGNC Symbol;Acc:HGNC:13099]"
"ZNF354B"	"HGNC:17197"	"zinc finger protein 354B [Source:HGNC Symbol;Acc:HGNC:17197]"
"ZNF365"	"HGNC:18194"	"zinc finger protein 365 [Source:HGNC Symbol;Acc:HGNC:18194]"
"ZNF366"	"HGNC:18316"	"zinc finger protein 366 [Source:HGNC Symbol;Acc:HGNC:18316]"
"ZNF385A"	"HGNC:17521"	"zinc finger protein 385A [Source:HGNC Symbol;Acc:HGNC:17521]"
"ZNF385B"	"HGNC:26332"	"zinc finger protein 385B [Source:HGNC Symbol;Acc:HGNC:26332]"
"ZNF385C"	"HGNC:33722"	"zinc finger protein 385C [Source:HGNC Symbol;Acc:HGNC:33722]"
"ZNF396"	"HGNC:18824"	"zinc finger protein 396 [Source:HGNC Symbol;Acc:HGNC:18824]"
"ZNF397"	"HGNC:18818"	"zinc finger protein 397 [Source:HGNC Symbol;Acc:HGNC:18818]"
"ZNF414"	"HGNC:20630"	"zinc finger protein 414 [Source:HGNC Symbol;Acc:HGNC:20630]"
"ZNF417"	"HGNC:20646"	"zinc finger protein 417 [Source:HGNC Symbol;Acc:HGNC:20646]"
"ZNF425"	"HGNC:20690"	"zinc finger protein 425 [Source:HGNC Symbol;Acc:HGNC:20690]"
"ZNF431"	"HGNC:20809"	"zinc finger protein 431 [Source:HGNC Symbol;Acc:HGNC:20809]"
"ZNF436"	"HGNC:20814"	"zinc finger protein 436 [Source:HGNC Symbol;Acc:HGNC:20814]"
"ZNF438"	"HGNC:21029"	"zinc finger protein 438 [Source:HGNC Symbol;Acc:HGNC:21029]"
"ZNF446"	"HGNC:21036"	"zinc finger protein 446 [Source:HGNC Symbol;Acc:HGNC:21036]"
"ZNF451"	"HGNC:21091"	"zinc finger protein 451 [Source:HGNC Symbol;Acc:HGNC:21091]"
"ZNF454"	"HGNC:21200"	"zinc finger protein 454 [Source:HGNC Symbol;Acc:HGNC:21200]"
"ZNF473"	"HGNC:23239"	"zinc finger protein 473 [Source:HGNC Symbol;Acc:HGNC:23239]"
"ZNF484"	"HGNC:23385"	"zinc finger protein 484 [Source:HGNC Symbol;Acc:HGNC:23385]"
"ZNF488"	"HGNC:23535"	"zinc finger protein 488 [Source:HGNC Symbol;Acc:HGNC:23535]"
"ZNF500"	"HGNC:23716"	"zinc finger protein 500 [Source:HGNC Symbol;Acc:HGNC:23716]"
"ZNF511"	"HGNC:28445"	"zinc finger protein 511 [Source:HGNC Symbol;Acc:HGNC:28445]"
"ZNF518B"	"HGNC:29365"	"zinc finger protein 518B [Source:HGNC Symbol;Acc:HGNC:29365]"
"ZNF524"	"HGNC:28322"	"zinc finger protein 524 [Source:HGNC Symbol;Acc:HGNC:28322]"
"ZNF547"	"HGNC:26432"	"zinc finger protein 547 [Source:HGNC Symbol;Acc:HGNC:26432]"
"ZNF548"	"HGNC:26561"	"zinc finger protein 548 [Source:HGNC Symbol;Acc:HGNC:26561]"
"ZNF552"	"HGNC:26135"	"zinc finger protein 552 [Source:HGNC Symbol;Acc:HGNC:26135]"
"ZNF555"	"HGNC:28382"	"zinc finger protein 555 [Source:HGNC Symbol;Acc:HGNC:28382]"
"ZNF562"	"HGNC:25950"	"zinc finger protein 562 [Source:HGNC Symbol;Acc:HGNC:25950]"
"ZNF563"	"HGNC:30498"	"zinc finger protein 563 [Source:HGNC Symbol;Acc:HGNC:30498]"
"ZNF565"	"HGNC:26726"	"zinc finger protein 565 [Source:HGNC Symbol;Acc:HGNC:26726]"
"ZNF584"	"HGNC:27318"	"zinc finger protein 584 [Source:HGNC Symbol;Acc:HGNC:27318]"
"ZNF587"	"HGNC:30955"	"zinc finger protein 587 [Source:HGNC Symbol;Acc:HGNC:30955]"
"ZNF587B"	"HGNC:37142"	"zinc finger protein 587B [Source:HGNC Symbol;Acc:HGNC:37142]"
"ZNF589"	"HGNC:16747"	"zinc finger protein 589 [Source:HGNC Symbol;Acc:HGNC:16747]"
"ZNF595"	"HGNC:27196"	"zinc finger protein 595 [Source:HGNC Symbol;Acc:HGNC:27196]"
"ZNF624"	"HGNC:29254"	"zinc finger protein 624 [Source:HGNC Symbol;Acc:HGNC:29254]"
"ZNF641"	"HGNC:31834"	"zinc finger protein 641 [Source:HGNC Symbol;Acc:HGNC:31834]"
"ZNF648"	"HGNC:18190"	"zinc finger protein 648 [Source:HGNC Symbol;Acc:HGNC:18190]"
"ZNF655"	"HGNC:30899"	"zinc finger protein 655 [Source:HGNC Symbol;Acc:HGNC:30899]"
"ZNF672"	"HGNC:26179"	"zinc finger protein 672 [Source:HGNC Symbol;Acc:HGNC:26179]"
"ZNF707"	"HGNC:27815"	"zinc finger protein 707 [Source:HGNC Symbol;Acc:HGNC:27815]"
"ZNF721"	"HGNC:29425"	"zinc finger protein 721 [Source:HGNC Symbol;Acc:HGNC:29425]"
"ZNF74"	"HGNC:13144"	"zinc finger protein 74 [Source:HGNC Symbol;Acc:HGNC:13144]"
"ZNF747"	"HGNC:28350"	"zinc finger protein 747 [Source:HGNC Symbol;Acc:HGNC:28350]"
"ZNF766"	"HGNC:28063"	"zinc finger protein 766 [Source:HGNC Symbol;Acc:HGNC:28063]"
"ZNF774"	"HGNC:33108"	"zinc finger protein 774 [Source:HGNC Symbol;Acc:HGNC:33108]"
"ZNF775"	"HGNC:28501"	"zinc finger protein 775 [Source:HGNC Symbol;Acc:HGNC:28501]"
"ZNF778"	"HGNC:26479"	"zinc finger protein 778 [Source:HGNC Symbol;Acc:HGNC:26479]"
"ZNF786"	"HGNC:21806"	"zinc finger protein 786 [Source:HGNC Symbol;Acc:HGNC:21806]"
"ZNF787"	"HGNC:26998"	"zinc finger protein 787 [Source:HGNC Symbol;Acc:HGNC:26998]"
"ZNF789"	"HGNC:27801"	"zinc finger protein 789 [Source:HGNC Symbol;Acc:HGNC:27801]"
"ZNF8"	"HGNC:13154"	"zinc finger protein 8 [Source:HGNC Symbol;Acc:HGNC:13154]"
"ZNF804A"	"HGNC:21711"	"zinc finger protein 804A [Source:HGNC Symbol;Acc:HGNC:21711]"
"ZNF805"	"HGNC:23272"	"zinc finger protein 805 [Source:HGNC Symbol;Acc:HGNC:23272]"
"ZNF813"	"HGNC:33257"	"zinc finger protein 813 [Source:HGNC Symbol;Acc:HGNC:33257]"
"ZNF814"	"HGNC:33258"	"zinc finger protein 814 [Source:HGNC Symbol;Acc:HGNC:33258]"
"ZNF84"	"HGNC:13159"	"zinc finger protein 84 [Source:HGNC Symbol;Acc:HGNC:13159]"
"ZNG1B"	"HGNC:17907"	"Zn regulated GTPase metalloprotein activator 1B [Source:HGNC Symbol;Acc:HGNC:17907]"
"ZNHIT3"	"HGNC:12309"	"zinc finger HIT-type containing 3 [Source:HGNC Symbol;Acc:HGNC:12309]"
"ZNHIT6"	"HGNC:26089"	"zinc finger HIT-type containing 6 [Source:HGNC Symbol;Acc:HGNC:26089]"
"ZNRF2"	"HGNC:22316"	"zinc and ring finger 2 [Source:HGNC Symbol;Acc:HGNC:22316]"
"ZP3"	"HGNC:13189"	"zona pellucida glycoprotein 3 [Source:HGNC Symbol;Acc:HGNC:13189]"
"ZRANB3"	"HGNC:25249"	"zinc finger RANBP2-type containing 3 [Source:HGNC Symbol;Acc:HGNC:25249]"
"ZSCAN10"	"HGNC:12997"	"zinc finger and SCAN domain containing 10 [Source:HGNC Symbol;Acc:HGNC:12997]"
"ZSCAN12"	"HGNC:13172"	"zinc finger and SCAN domain containing 12 [Source:HGNC Symbol;Acc:HGNC:13172]"
"ZSCAN16"	"HGNC:20813"	"zinc finger and SCAN domain containing 16 [Source:HGNC Symbol;Acc:HGNC:20813]"
"ZSCAN2"	"HGNC:20994"	"zinc finger and SCAN domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20994]"
"ZSCAN20"	"HGNC:13093"	"zinc finger and SCAN domain containing 20 [Source:HGNC Symbol;Acc:HGNC:13093]"
"ZSCAN22"	"HGNC:4929"	"zinc finger and SCAN domain containing 22 [Source:HGNC Symbol;Acc:HGNC:4929]"
"ZSCAN31"	"HGNC:14097"	"zinc finger and SCAN domain containing 31 [Source:HGNC Symbol;Acc:HGNC:14097]"
"ZSWIM1"	"HGNC:16155"	"zinc finger SWIM-type containing 1 [Source:HGNC Symbol;Acc:HGNC:16155]"
"ZSWIM3"	"HGNC:16157"	"zinc finger SWIM-type containing 3 [Source:HGNC Symbol;Acc:HGNC:16157]"
"ZSWIM7"	"HGNC:26993"	"zinc finger SWIM-type containing 7 [Source:HGNC Symbol;Acc:HGNC:26993]"
"ZXDC"	"HGNC:28160"	"ZXD family zinc finger C [Source:HGNC Symbol;Acc:HGNC:28160]"
"A3GALT2"	"HGNC:30005"	"alpha 1,3-galactosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:30005]"
"A4GNT"	"HGNC:17968"	"alpha-1,4-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:17968]"
"AADACL3"	"HGNC:32037"	"arylacetamide deacetylase like 3 [Source:HGNC Symbol;Acc:HGNC:32037]"
"AADACL4"	"HGNC:32038"	"arylacetamide deacetylase like 4 [Source:HGNC Symbol;Acc:HGNC:32038]"
"ABCA10"	"HGNC:30"	"ATP binding cassette subfamily A member 10 [Source:HGNC Symbol;Acc:HGNC:30]"
"ABCA13"	"HGNC:14638"	"ATP binding cassette subfamily A member 13 [Source:HGNC Symbol;Acc:HGNC:14638]"
"ABCA3"	"HGNC:33"	"ATP binding cassette subfamily A member 3 [Source:HGNC Symbol;Acc:HGNC:33]"
"ABCA7"	"HGNC:37"	"ATP binding cassette subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:37]"
"ABCB5"	"HGNC:46"	"ATP binding cassette subfamily B member 5 [Source:HGNC Symbol;Acc:HGNC:46]"
"ABCC11"	"HGNC:14639"	"ATP binding cassette subfamily C member 11 [Source:HGNC Symbol;Acc:HGNC:14639]"
"ABCC12"	"HGNC:14640"	"ATP binding cassette subfamily C member 12 [Source:HGNC Symbol;Acc:HGNC:14640]"
"ABCG2"	"HGNC:74"	"ATP binding cassette subfamily G member 2 (Junior blood group) [Source:HGNC Symbol;Acc:HGNC:74]"
"ABCG5"	"HGNC:13886"	"ATP binding cassette subfamily G member 5 [Source:HGNC Symbol;Acc:HGNC:13886]"
"ABCG8"	"HGNC:13887"	"ATP binding cassette subfamily G member 8 [Source:HGNC Symbol;Acc:HGNC:13887]"
"ABHD1"	"HGNC:17553"	"abhydrolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17553]"
"ABHD12"	"HGNC:15868"	"abhydrolase domain containing 12, lysophospholipase [Source:HGNC Symbol;Acc:HGNC:15868]"
"ABHD12B"	"HGNC:19837"	"abhydrolase domain containing 12B [Source:HGNC Symbol;Acc:HGNC:19837]"
"ABHD4"	"HGNC:20154"	"abhydrolase domain containing 4, N-acyl phospholipase B [Source:HGNC Symbol;Acc:HGNC:20154]"
"ABRA"	"HGNC:30655"	"actin binding Rho activating protein [Source:HGNC Symbol;Acc:HGNC:30655]"
"ABRAXAS1"	"HGNC:25829"	"abraxas 1, BRCA1 A complex subunit [Source:HGNC Symbol;Acc:HGNC:25829]"
"ACAD11"	"HGNC:30211"	"acyl-CoA dehydrogenase family member 11 [Source:HGNC Symbol;Acc:HGNC:30211]"
"ACBD7"	"HGNC:17715"	"acyl-CoA binding domain containing 7 [Source:HGNC Symbol;Acc:HGNC:17715]"
"ACCS"	"HGNC:23989"	"1-aminocyclopropane-1-carboxylate synthase homolog (inactive) [Source:HGNC Symbol;Acc:HGNC:23989]"
"ACKR1"	"HGNC:4035"	"atypical chemokine receptor 1 (Duffy blood group) [Source:HGNC Symbol;Acc:HGNC:4035]"
"ACKR4"	"HGNC:1611"	"atypical chemokine receptor 4 [Source:HGNC Symbol;Acc:HGNC:1611]"
"ACMSD"	"HGNC:19288"	"aminocarboxymuconate semialdehyde decarboxylase [Source:HGNC Symbol;Acc:HGNC:19288]"
"ACOT1"	"HGNC:33128"	"acyl-CoA thioesterase 1 [Source:HGNC Symbol;Acc:HGNC:33128]"
"ACOT12"	"HGNC:24436"	"acyl-CoA thioesterase 12 [Source:HGNC Symbol;Acc:HGNC:24436]"
"ACOT4"	"HGNC:19748"	"acyl-CoA thioesterase 4 [Source:HGNC Symbol;Acc:HGNC:19748]"
"ACP4"	"HGNC:14376"	"acid phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:14376]"
"ACP6"	"HGNC:29609"	"acid phosphatase 6, lysophosphatidic [Source:HGNC Symbol;Acc:HGNC:29609]"
"ACP7"	"HGNC:33781"	"acid phosphatase 7, tartrate resistant (putative) [Source:HGNC Symbol;Acc:HGNC:33781]"
"ACRV1"	"HGNC:127"	"acrosomal vesicle protein 1 [Source:HGNC Symbol;Acc:HGNC:127]"
"ACSBG2"	"HGNC:24174"	"acyl-CoA synthetase bubblegum family member 2 [Source:HGNC Symbol;Acc:HGNC:24174]"
"ACSL6"	"HGNC:16496"	"acyl-CoA synthetase long chain family member 6 [Source:HGNC Symbol;Acc:HGNC:16496]"
"ACSM1"	"HGNC:18049"	"acyl-CoA synthetase medium chain family member 1 [Source:HGNC Symbol;Acc:HGNC:18049]"
"ACSM2B"	"HGNC:30931"	"acyl-CoA synthetase medium chain family member 2B [Source:HGNC Symbol;Acc:HGNC:30931]"
"ACSM6"	"HGNC:31665"	"acyl-CoA synthetase medium chain family member 6 [Source:HGNC Symbol;Acc:HGNC:31665]"
"ACSS1"	"HGNC:16091"	"acyl-CoA synthetase short chain family member 1 [Source:HGNC Symbol;Acc:HGNC:16091]"
"ACTBL2"	"HGNC:17780"	"actin beta like 2 [Source:HGNC Symbol;Acc:HGNC:17780]"
"ACTL10"	"HGNC:16127"	"actin like 10 [Source:HGNC Symbol;Acc:HGNC:16127]"
"ACTL7A"	"HGNC:161"	"actin like 7A [Source:HGNC Symbol;Acc:HGNC:161]"
"ACTL7B"	"HGNC:162"	"actin like 7B [Source:HGNC Symbol;Acc:HGNC:162]"
"ACTL9"	"HGNC:28494"	"actin like 9 [Source:HGNC Symbol;Acc:HGNC:28494]"
"ACTR10"	"HGNC:17372"	"actin related protein 10 [Source:HGNC Symbol;Acc:HGNC:17372]"
"ACTR5"	"HGNC:14671"	"actin related protein 5 [Source:HGNC Symbol;Acc:HGNC:14671]"
"ACTRT2"	"HGNC:24026"	"actin related protein T2 [Source:HGNC Symbol;Acc:HGNC:24026]"
"ACTRT3"	"HGNC:24022"	"actin related protein T3 [Source:HGNC Symbol;Acc:HGNC:24022]"
"ACY3"	"HGNC:24104"	"aminoacylase 3 [Source:HGNC Symbol;Acc:HGNC:24104]"
"ACYP2"	"HGNC:180"	"acylphosphatase 2 [Source:HGNC Symbol;Acc:HGNC:180]"
"ADAD1"	"HGNC:30713"	"adenosine deaminase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30713]"
"ADAD2"	"HGNC:30714"	"adenosine deaminase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30714]"
"ADAM18"	"HGNC:196"	"ADAM metallopeptidase domain 18 [Source:HGNC Symbol;Acc:HGNC:196]"
"ADAM2"	"HGNC:198"	"ADAM metallopeptidase domain 2 [Source:HGNC Symbol;Acc:HGNC:198]"
"ADAM20"	"HGNC:199"	"ADAM metallopeptidase domain 20 [Source:HGNC Symbol;Acc:HGNC:199]"
"ADAM21"	"HGNC:200"	"ADAM metallopeptidase domain 21 [Source:HGNC Symbol;Acc:HGNC:200]"
"ADAM29"	"HGNC:207"	"ADAM metallopeptidase domain 29 [Source:HGNC Symbol;Acc:HGNC:207]"
"ADAM32"	"HGNC:15479"	"ADAM metallopeptidase domain 32 [Source:HGNC Symbol;Acc:HGNC:15479]"
"ADAM7"	"HGNC:214"	"ADAM metallopeptidase domain 7 [Source:HGNC Symbol;Acc:HGNC:214]"
"ADAMDEC1"	"HGNC:16299"	"ADAM like decysin 1 [Source:HGNC Symbol;Acc:HGNC:16299]"
"ADAMTS18"	"HGNC:17110"	"ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:HGNC Symbol;Acc:HGNC:17110]"
"ADAMTSL1"	"HGNC:14632"	"ADAMTS like 1 [Source:HGNC Symbol;Acc:HGNC:14632]"
"ADAMTSL4"	"HGNC:19706"	"ADAMTS like 4 [Source:HGNC Symbol;Acc:HGNC:19706]"
"ADAP2"	"HGNC:16487"	"ArfGAP with dual PH domains 2 [Source:HGNC Symbol;Acc:HGNC:16487]"
"ADGB"	"HGNC:21212"	"androglobin [Source:HGNC Symbol;Acc:HGNC:21212]"
"ADGRE1"	"HGNC:3336"	"adhesion G protein-coupled receptor E1 [Source:HGNC Symbol;Acc:HGNC:3336]"
"ADGRE2"	"HGNC:3337"	"adhesion G protein-coupled receptor E2 [Source:HGNC Symbol;Acc:HGNC:3337]"
"ADGRE3"	"HGNC:23647"	"adhesion G protein-coupled receptor E3 [Source:HGNC Symbol;Acc:HGNC:23647]"
"ADGRF2P"	"HGNC:18991"	"adhesion G protein-coupled receptor F2, pseudogene [Source:HGNC Symbol;Acc:HGNC:18991]"
"ADGRG1"	"HGNC:4512"	"adhesion G protein-coupled receptor G1 [Source:HGNC Symbol;Acc:HGNC:4512]"
"ADGRG3"	"HGNC:13728"	"adhesion G protein-coupled receptor G3 [Source:HGNC Symbol;Acc:HGNC:13728]"
"ADGRG5"	"HGNC:19010"	"adhesion G protein-coupled receptor G5 [Source:HGNC Symbol;Acc:HGNC:19010]"
"ADGRL4"	"HGNC:20822"	"adhesion G protein-coupled receptor L4 [Source:HGNC Symbol;Acc:HGNC:20822]"
"ADH1A"	"HGNC:249"	"alcohol dehydrogenase 1A (class I), alpha polypeptide [Source:HGNC Symbol;Acc:HGNC:249]"
"ADH1B"	"HGNC:250"	"alcohol dehydrogenase 1B (class I), beta polypeptide [Source:HGNC Symbol;Acc:HGNC:250]"
"ADH4"	"HGNC:252"	"alcohol dehydrogenase 4 (class II), pi polypeptide [Source:HGNC Symbol;Acc:HGNC:252]"
"ADH6"	"HGNC:255"	"alcohol dehydrogenase 6 (class V) [Source:HGNC Symbol;Acc:HGNC:255]"
"ADH7"	"HGNC:256"	"alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide [Source:HGNC Symbol;Acc:HGNC:256]"
"ADHFE1"	"HGNC:16354"	"alcohol dehydrogenase iron containing 1 [Source:HGNC Symbol;Acc:HGNC:16354]"
"ADIRF"	"HGNC:24043"	"adipogenesis regulatory factor [Source:HGNC Symbol;Acc:HGNC:24043]"
"ADM5"	"HGNC:27293"	"adrenomedullin 5 (putative) [Source:HGNC Symbol;Acc:HGNC:27293]"
"ADORA2B"	"HGNC:264"	"adenosine A2b receptor [Source:HGNC Symbol;Acc:HGNC:264]"
"ADORA3"	"HGNC:268"	"adenosine A3 receptor [Source:HGNC Symbol;Acc:HGNC:268]"
"ADPRH"	"HGNC:269"	"ADP-ribosylarginine hydrolase [Source:HGNC Symbol;Acc:HGNC:269]"
"ADTRP"	"HGNC:21214"	"androgen dependent TFPI regulating protein [Source:HGNC Symbol;Acc:HGNC:21214]"
"AFM"	"HGNC:316"	"afamin [Source:HGNC Symbol;Acc:HGNC:316]"
"AFP"	"HGNC:317"	"alpha fetoprotein [Source:HGNC Symbol;Acc:HGNC:317]"
"AGAP10P"	"HGNC:23659"	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 10, pseudogene [Source:HGNC Symbol;Acc:HGNC:23659]"
"AGAP4"	"HGNC:23459"	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 4 [Source:HGNC Symbol;Acc:HGNC:23459]"
"AGAP5"	"HGNC:23467"	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 5 [Source:HGNC Symbol;Acc:HGNC:23467]"
"AGAP6"	"HGNC:23466"	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 6 [Source:HGNC Symbol;Acc:HGNC:23466]"
"AGAP7P"	"HGNC:23465"	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 7, pseudogene [Source:HGNC Symbol;Acc:HGNC:23465]"
"AGBL2"	"HGNC:26296"	"AGBL carboxypeptidase 2 [Source:HGNC Symbol;Acc:HGNC:26296]"
"AGGF1"	"HGNC:24684"	"angiogenic factor with G-patch and FHA domains 1 [Source:HGNC Symbol;Acc:HGNC:24684]"
"AGMAT"	"HGNC:18407"	"agmatinase [Source:HGNC Symbol;Acc:HGNC:18407]"
"AGMO"	"HGNC:33784"	"alkylglycerol monooxygenase [Source:HGNC Symbol;Acc:HGNC:33784]"
"AGR3"	"HGNC:24167"	"anterior gradient 3, protein disulphide isomerase family member [Source:HGNC Symbol;Acc:HGNC:24167]"
"AGRP"	"HGNC:330"	"agouti related neuropeptide [Source:HGNC Symbol;Acc:HGNC:330]"
"AGTR1"	"HGNC:336"	"angiotensin II receptor type 1 [Source:HGNC Symbol;Acc:HGNC:336]"
"AHI1"	"HGNC:21575"	"Abelson helper integration site 1 [Source:HGNC Symbol;Acc:HGNC:21575]"
"AHNAK2"	"HGNC:20125"	"AHNAK nucleoprotein 2 [Source:HGNC Symbol;Acc:HGNC:20125]"
"AHSP"	"HGNC:18075"	"alpha hemoglobin stabilizing protein [Source:HGNC Symbol;Acc:HGNC:18075]"
"AIM2"	"HGNC:357"	"absent in melanoma 2 [Source:HGNC Symbol;Acc:HGNC:357]"
"AIPL1"	"HGNC:359"	"aryl hydrocarbon receptor interacting protein like 1 [Source:HGNC Symbol;Acc:HGNC:359]"
"AKAP5"	"HGNC:375"	"A-kinase anchoring protein 5 [Source:HGNC Symbol;Acc:HGNC:375]"
"AKR1A1"	"HGNC:380"	"aldo-keto reductase family 1 member A1 [Source:HGNC Symbol;Acc:HGNC:380]"
"AKR1B15"	"HGNC:37281"	"aldo-keto reductase family 1 member B15 [Source:HGNC Symbol;Acc:HGNC:37281]"
"AKR1C1"	"HGNC:384"	"aldo-keto reductase family 1 member C1 [Source:HGNC Symbol;Acc:HGNC:384]"
"AKR1C2"	"HGNC:385"	"aldo-keto reductase family 1 member C2 [Source:HGNC Symbol;Acc:HGNC:385]"
"AKR1C3"	"HGNC:386"	"aldo-keto reductase family 1 member C3 [Source:HGNC Symbol;Acc:HGNC:386]"
"AKR1C4"	"HGNC:387"	"aldo-keto reductase family 1 member C4 [Source:HGNC Symbol;Acc:HGNC:387]"
"ALDH1B1"	"HGNC:407"	"aldehyde dehydrogenase 1 family member B1 [Source:HGNC Symbol;Acc:HGNC:407]"
"ALDH8A1"	"HGNC:15471"	"aldehyde dehydrogenase 8 family member A1 [Source:HGNC Symbol;Acc:HGNC:15471]"
"ALG1"	"HGNC:18294"	"ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:18294]"
"ALG10"	"HGNC:23162"	"ALG10 alpha-1,2-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:23162]"
"ALG10B"	"HGNC:31088"	"ALG10 alpha-1,2-glucosyltransferase B [Source:HGNC Symbol;Acc:HGNC:31088]"
"ALG11"	"HGNC:32456"	"ALG11 alpha-1,2-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:32456]"
"ALG14"	"HGNC:28287"	"ALG14 UDP-N-acetylglucosaminyltransferase subunit [Source:HGNC Symbol;Acc:HGNC:28287]"
"ALG1L1P"	"HGNC:33721"	"ALG1 like 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:33721]"
"ALG8"	"HGNC:23161"	"ALG8 alpha-1,3-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:23161]"
"ALKAL1"	"HGNC:33775"	"ALK and LTK ligand 1 [Source:HGNC Symbol;Acc:HGNC:33775]"
"ALKBH6"	"HGNC:28243"	"alkB homolog 6 [Source:HGNC Symbol;Acc:HGNC:28243]"
"ALMS1"	"HGNC:428"	"ALMS1 centrosome and basal body associated protein [Source:HGNC Symbol;Acc:HGNC:428]"
"ALOX5"	"HGNC:435"	"arachidonate 5-lipoxygenase [Source:HGNC Symbol;Acc:HGNC:435]"
"ALOX5AP"	"HGNC:436"	"arachidonate 5-lipoxygenase activating protein [Source:HGNC Symbol;Acc:HGNC:436]"
"ALS2CL"	"HGNC:20605"	"ALS2 C-terminal like [Source:HGNC Symbol;Acc:HGNC:20605]"
"AMBN"	"HGNC:452"	"ameloblastin [Source:HGNC Symbol;Acc:HGNC:452]"
"AMH"	"HGNC:464"	"anti-Mullerian hormone [Source:HGNC Symbol;Acc:HGNC:464]"
"AMIGO3"	"HGNC:24075"	"adhesion molecule with Ig like domain 3 [Source:HGNC Symbol;Acc:HGNC:24075]"
"AMN1"	"HGNC:27281"	"antagonist of mitotic exit network 1 homolog [Source:HGNC Symbol;Acc:HGNC:27281]"
"AMTN"	"HGNC:33188"	"amelotin [Source:HGNC Symbol;Acc:HGNC:33188]"
